,method,iter,train_test,n,p,mse,r2
1270,"MLP W0.3, D1",1,train,3750.0,14,9.96619862315425,0.9494705322053567
1271,"MLP W0.3, D1",1,test,3750.0,14,11.28085171917961,0.9405415493266284
1272,"MLP W0.5, D1",1,train,3750.0,14,9.390480558788003,0.9523894713608139
1273,"MLP W0.5, D1",1,test,3750.0,14,11.455386972995967,0.9396216191619441
1274,"MLP W1, D1",1,train,3750.0,14,7.301964786633463,0.9629784225184306
1275,"MLP W1, D1",1,test,3750.0,14,10.404666973058742,0.9451596924247612
1276,"MLP W2, D1",1,train,3750.0,14,5.627795431838738,0.9714666023846578
1277,"MLP W2, D1",1,test,3750.0,14,11.013700279311276,0.9419496354450484
1278,"MLP W4, D1",1,train,3750.0,14,4.676122692936648,0.9762916634565566
1279,"MLP W4, D1",1,test,3750.0,14,10.024980439028386,0.9471609219078687
1280,ConstantImputedLR,1,train,7500.0,14,14.141265143820513,0.929824088268363
1281,ConstantImputedLR,1,test,7500.0,14,13.39277724449449,0.9285156080186802
1282,EMLR,1,train,7500.0,14,27.162912566799033,0.8652042702491276
1283,EMLR,1,test,7500.0,14,28.06582267005381,0.8501977422308672
1284,MICELR,1,train,7500.0,14,29.188704739081945,0.8551512932896446
1285,MICELR,1,test,7500.0,14,29.956820385859896,0.8401044793112564
1286,"MLP W0.3, D1",1,train,7500.0,14,10.687411064073693,0.9469638106743304
1287,"MLP W0.3, D1",1,test,7500.0,14,10.76526501394221,0.9425400415469629
1288,"MLP W0.5, D1",1,train,7500.0,14,9.487893092065539,0.9529164087246499
1289,"MLP W0.5, D1",1,test,7500.0,14,10.393976714620475,0.9445218051380585
1290,"MLP W1, D1",1,train,7500.0,14,8.293866766316954,0.9588417545256654
1291,"MLP W1, D1",1,test,7500.0,14,9.711945250274956,0.948162170661267
1292,"MLP W2, D1",1,train,7500.0,14,6.927361726610092,0.9656230245232236
1293,"MLP W2, D1",1,test,7500.0,14,9.298273069032904,0.9503701596254551
1294,"MLP W4, D1",1,train,7500.0,14,5.709000497791524,0.9716691320801689
1295,"MLP W4, D1",1,test,7500.0,14,9.480724427474689,0.9493963194587535
1296,ConstantImputedLR,1,train,18750.0,14,13.500234556871945,0.9313724831114005
1297,ConstantImputedLR,1,test,18750.0,14,15.283668108061207,0.9240269494588942
1298,EMLR,1,train,18750.0,14,26.59119473377198,0.8648254844764114
1299,EMLR,1,test,18750.0,14,30.01416287387298,0.850803648911806
1300,MICELR,1,train,18750.0,14,28.68715596280877,0.8541708092529833
1301,MICELR,1,test,18750.0,14,32.489676020182564,0.8384982073090437
1302,"MLP W0.3, D1",1,train,18750.0,14,10.317459677698963,0.9475519010209856
1303,"MLP W0.3, D1",1,test,18750.0,14,11.57089264130746,0.9424826549995481
1304,"MLP W0.5, D1",1,train,18750.0,14,9.458070309847196,0.9519205479587611
1305,"MLP W0.5, D1",1,test,18750.0,14,10.783076487706836,0.946398782726964
1306,"MLP W1, D1",1,train,18750.0,14,8.158560992696126,0.9585265144872672
1307,"MLP W1, D1",1,test,18750.0,14,9.795174684921829,0.9513095092006073
1308,"MLP W2, D1",1,train,18750.0,14,7.255185316935355,0.9631187628059059
1309,"MLP W2, D1",1,test,18750.0,14,9.168699724135676,0.9544236316430752
1310,"MLP W4, D1",1,train,18750.0,14,6.421806452003007,0.967355187135188
1311,"MLP W4, D1",1,test,18750.0,14,8.96298092484449,0.9554462320178871
1312,ConstantImputedLR,1,train,37500.0,14,14.021184716973373,0.9292888677444745
1313,ConstantImputedLR,1,test,37500.0,14,14.364679877725619,0.9284075182300519
1314,EMLR,1,train,37500.0,14,26.65804519111288,0.8655591095023059
1315,EMLR,1,test,37500.0,14,27.76535333158203,0.8616195718144897
1316,MICELR,1,train,37500.0,14,27.831733330298697,0.8596400078777304
1317,MICELR,1,test,37500.0,14,29.243619997286327,0.8542520021772669
1318,"MLP W0.3, D1",1,train,37500.0,14,10.498502037476786,0.9470543337783534
1319,"MLP W0.3, D1",1,test,37500.0,14,10.386796659701334,0.9482329883549369
1320,"MLP W0.5, D1",1,train,37500.0,14,9.258707921885975,0.9533068186750853
1321,"MLP W0.5, D1",1,test,37500.0,14,9.379505002762095,0.9532532540483107
1322,"MLP W1, D1",1,train,37500.0,14,8.48267063037522,0.9572205019096274
1323,"MLP W1, D1",1,test,37500.0,14,8.793275569162667,0.9561749773582088
1324,"MLP W2, D1",1,train,37500.0,14,7.489404068206398,0.9622297079546407
1325,"MLP W2, D1",1,test,37500.0,14,8.092015686598968,0.9596700037553014
1326,"MLP W4, D1",1,train,37500.0,14,6.9610681291404495,0.9648941926766352
1327,"MLP W4, D1",1,test,37500.0,14,7.931927970060869,0.9604678688678835
1328,ConstantImputedLR,1,train,75000.0,14,14.397981770464943,0.9272064827882416
1329,ConstantImputedLR,1,test,75000.0,14,14.241015529568806,0.9273034331867939
1330,EMLR,1,train,75000.0,14,27.3120932598681,0.8619151376563273
1331,EMLR,1,test,75000.0,14,26.58755023856678,0.864277683125596
1332,MICELR,1,train,75000.0,14,29.462346490930617,0.8510438573560513
1333,MICELR,1,test,75000.0,14,28.605085989751704,0.8539787039390684
1334,"MLP W0.3, D1",1,train,75000.0,14,10.555299944656737,0.946634367201881
1335,"MLP W0.3, D1",1,test,75000.0,14,10.406786580160313,0.9468761441650989
1336,"MLP W0.5, D1",1,train,75000.0,14,9.474588341109728,0.9520982440123881
1337,"MLP W0.5, D1",1,test,75000.0,14,9.39651460580299,0.9520333117793667
1338,"MLP W1, D1",1,train,75000.0,14,8.44391648805484,0.9573091291538688
1339,"MLP W1, D1",1,test,75000.0,14,8.45958185330158,0.9568161023254678
1340,"MLP W2, D1",1,train,75000.0,14,7.564812286506829,0.9617537164471786
1341,"MLP W2, D1",1,test,75000.0,14,7.837550593766739,0.9599914051628804
1342,"MLP W4, D1",1,train,75000.0,14,7.282936516257627,0.9631788279010146
1343,"MLP W4, D1",1,test,75000.0,14,7.766294777758873,0.9603551470026733
1344,ConstantImputedLR,1,train,750.0,16,7.929321160210288,0.8058741864481268
1345,ConstantImputedLR,1,test,750.0,16,10.111647460203908,0.7693145296568148
1346,EMLR,1,train,750.0,16,7.1875698302318485,0.8240337586833659
1347,EMLR,1,test,750.0,16,7.62671329567509,0.8260054110163811
1348,MICELR,1,train,750.0,16,8.190830826389952,0.7994719010982092
1349,MICELR,1,test,750.0,16,9.464355705296413,0.7840817378212389
1350,"MLP W0.3, D1",1,train,750.0,16,6.3991280109025,0.8433364084970316
1351,"MLP W0.3, D1",1,test,750.0,16,10.393767428381294,0.7628782908729428
1352,"MLP W0.5, D1",1,train,750.0,16,4.974661926366435,0.8782102182406997
1353,"MLP W0.5, D1",1,test,750.0,16,10.250623292871166,0.7661439577543272
1354,"MLP W1, D1",1,train,750.0,16,2.708982631495432,0.9336786281433708
1355,"MLP W1, D1",1,test,750.0,16,10.518263502833099,0.7600380578047089
1356,"MLP W2, D1",1,train,750.0,16,0.8782999029265484,0.9784974426242529
1357,"MLP W2, D1",1,test,750.0,16,10.65290286210385,0.756966417496607
1358,"MLP W4, D1",1,train,750.0,16,0.08908334076798134,0.9978190597087576
1359,"MLP W4, D1",1,test,750.0,16,9.97233500581046,0.772492781192274
1360,ConstantImputedLR,1,train,3750.0,16,8.395164911208061,0.7991298724804716
1361,ConstantImputedLR,1,test,3750.0,16,7.98632069078928,0.8038503931139338
1362,EMLR,1,train,3750.0,16,7.3610195463449575,0.8238737474979176
1363,EMLR,1,test,3750.0,16,7.544868393594888,0.8146927694604655
1364,MICELR,1,train,3750.0,16,8.412991019367922,0.7987033492784714
1365,MICELR,1,test,3750.0,16,8.467086804078255,0.7920424420214446
1366,"MLP W0.3, D1",1,train,3750.0,16,7.224566374772564,0.8271386465516095
1367,"MLP W0.3, D1",1,test,3750.0,16,7.372841429319675,0.8189178716975073
1368,"MLP W0.5, D1",1,train,3750.0,16,5.9633272086396385,0.8573161683529398
1369,"MLP W0.5, D1",1,test,3750.0,16,6.875649590650183,0.8311292500628235
1370,"MLP W1, D1",1,train,3750.0,16,4.592151992959872,0.8901241171351607
1371,"MLP W1, D1",1,test,3750.0,16,6.8083676052118625,0.8327817425565773
1372,"MLP W2, D1",1,train,3750.0,16,3.359285575180002,0.9196227675098977
1373,"MLP W2, D1",1,test,3750.0,16,6.745698359042744,0.8343209429563428
1374,"MLP W4, D1",1,train,3750.0,16,1.771993987602284,0.957601707409189
1375,"MLP W4, D1",1,test,3750.0,16,7.791666754584026,0.8086312295646314
1376,ConstantImputedLR,1,train,7500.0,16,8.018514915260777,0.8077139542295583
1377,ConstantImputedLR,1,test,7500.0,16,8.127895344289305,0.8041911907839381
1378,EMLR,1,train,7500.0,16,7.285012514013966,0.8253035300786277
1379,EMLR,1,test,7500.0,16,7.258674019375912,0.8251315677655491
1380,MICELR,1,train,7500.0,16,8.341143174361962,0.7999772457677083
1381,MICELR,1,test,7500.0,16,8.234757995954837,0.8016167668173451
1382,"MLP W0.3, D1",1,train,7500.0,16,6.79336000386335,0.8370934834638923
1383,"MLP W0.3, D1",1,test,7500.0,16,7.077285209381719,0.8295013985010096
1384,"MLP W0.5, D1",1,train,7500.0,16,5.851845030267542,0.859671254188225
1385,"MLP W0.5, D1",1,test,7500.0,16,6.480810042690101,0.8438710584399627
1386,"MLP W1, D1",1,train,7500.0,16,5.0003967020729885,0.880089203638539
1387,"MLP W1, D1",1,test,7500.0,16,6.1041132649073475,0.852946045797544
1388,"MLP W2, D1",1,train,7500.0,16,3.994027769774252,0.9042221889385548
1389,"MLP W2, D1",1,test,7500.0,16,5.873468089164301,0.8585025097160177
1390,"MLP W4, D1",1,train,7500.0,16,3.1863192792704207,0.9235912458543943
1391,"MLP W4, D1",1,test,7500.0,16,6.2273138569142334,0.849978025148443
1392,ConstantImputedLR,1,train,18750.0,16,8.177733061088427,0.8034788840972004
1393,ConstantImputedLR,1,test,18750.0,16,8.157636335263964,0.8075158205171024
1394,EMLR,1,train,18750.0,16,7.271155650944806,0.8252650689680944
1395,EMLR,1,test,18750.0,16,7.510241990277193,0.8227914670616739
1396,MICELR,1,train,18750.0,16,8.142835645181668,0.8043175124878423
1397,MICELR,1,test,18750.0,16,8.560293529244358,0.7980148895597905
1398,"MLP W0.3, D1",1,train,18750.0,16,6.887436547095637,0.8344863171940208
1399,"MLP W0.3, D1",1,test,18750.0,16,6.989792556781596,0.8350717745002008
1400,"MLP W0.5, D1",1,train,18750.0,16,5.968900827704094,0.8565598751376425
1401,"MLP W0.5, D1",1,test,18750.0,16,6.2203682090968035,0.853226790015915
1402,"MLP W1, D1",1,train,18750.0,16,5.210860629221901,0.8747765257169747
1403,"MLP W1, D1",1,test,18750.0,16,5.641120942228064,0.8668944665705762
1404,"MLP W2, D1",1,train,18750.0,16,4.544244185630703,0.890796149541216
1405,"MLP W2, D1",1,test,18750.0,16,5.512482239051467,0.8699297716777253
1406,"MLP W4, D1",1,train,18750.0,16,4.0735102320993315,0.9021084730360366
1407,"MLP W4, D1",1,test,18750.0,16,5.454406838479294,0.8713000945712518
1408,ConstantImputedLR,1,train,37500.0,16,8.128273953631997,0.8051566281833357
1409,ConstantImputedLR,1,test,37500.0,16,8.29906250091719,0.8026349682406968
1410,EMLR,1,train,37500.0,16,7.295289731528818,0.8251241459405518
1411,EMLR,1,test,37500.0,16,7.52943981462035,0.8209378314745704
1412,MICELR,1,train,37500.0,16,8.186935039565716,0.8037504595621802
1413,MICELR,1,test,37500.0,16,8.358414994356131,0.8012234706466883
1414,"MLP W0.3, D1",1,train,37500.0,16,7.075587237754449,0.8303906483896235
1415,"MLP W0.3, D1",1,test,37500.0,16,7.299725866374615,0.8264007980067617
1416,"MLP W0.5, D1",1,train,37500.0,16,5.847199311731695,0.8598364134770816
1417,"MLP W0.5, D1",1,test,37500.0,16,6.104426141189589,0.8548269447187495
1418,"MLP W1, D1",1,train,37500.0,16,5.128784670228664,0.8770575765322913
1419,"MLP W1, D1",1,test,37500.0,16,5.51596772162933,0.8688214308010878
1420,"MLP W2, D1",1,train,37500.0,16,4.8009533899367085,0.8849160409988484
1421,"MLP W2, D1",1,test,37500.0,16,5.358549346542752,0.8725650925213153
1422,"MLP W4, D1",1,train,37500.0,16,4.373072109461254,0.8951728103819494
1423,"MLP W4, D1",1,test,37500.0,16,5.2571318090968955,0.8749769644040418
1424,ConstantImputedLR,1,train,75000.0,16,8.166239379981326,0.8047302707806672
1425,ConstantImputedLR,1,test,75000.0,16,8.121748695151652,0.8060007334918541
1426,EMLR,1,train,75000.0,16,7.366949078331626,0.8238427647339283
1427,EMLR,1,test,75000.0,16,7.322243294205179,0.8250980322602224
1428,MICELR,1,train,75000.0,16,8.147774708823583,0.8051717948616212
1429,MICELR,1,test,75000.0,16,8.101653782011015,0.8064807284481319
1430,"MLP W0.3, D1",1,train,75000.0,16,6.897602618116512,0.8350656975836468
1431,"MLP W0.3, D1",1,test,75000.0,16,6.851724187208627,0.8363370357139848
1432,"MLP W0.5, D1",1,train,75000.0,16,5.842524269494516,0.8602945518768048
1433,"MLP W0.5, D1",1,test,75000.0,16,5.8494014521725735,0.8602789086652509
1434,"MLP W1, D1",1,train,75000.0,16,5.1156204641501075,0.8776761522234787
1435,"MLP W1, D1",1,test,75000.0,16,5.223366588080221,0.8752326223297656
1436,"MLP W2, D1",1,train,75000.0,16,4.834881896029124,0.8843891251878511
1437,"MLP W2, D1",1,test,75000.0,16,5.04520841351069,0.8794881781818633
1438,"MLP W4, D1",1,train,75000.0,16,4.653878322808334,0.8887172518917044
1439,"MLP W4, D1",1,test,75000.0,16,5.031379374516694,0.8798185040171048
1440,ConstantImputedLR,2,train,750.0,4,0.9718957406776981,0.8308081462694312
1441,ConstantImputedLR,2,test,750.0,4,1.108573061266481,0.8196939232055613
1442,ExpandedLR,2,train,750.0,4,0.6004955291723452,0.8954631165820899
1443,ExpandedLR,2,test,750.0,4,0.9079815272563779,0.852319533369875
1444,EMLR,2,train,750.0,4,0.9974565211114823,0.8263584140158704
1445,EMLR,2,test,750.0,4,1.1178270796438798,0.8181887849277953
1446,MICELR,2,train,750.0,4,0.9895364193357669,0.8277371799113086
1447,MICELR,2,test,750.0,4,1.0906123073816922,0.8226151858470485
1448,"MLP W0.3, D1",2,train,750.0,4,1.3502603413591154,0.7649407846832211
1449,"MLP W0.3, D1",2,test,750.0,4,1.693802330996631,0.7245081412871675
1450,"MLP W0.5, D1",2,train,750.0,4,0.8217222104249177,0.85695101005749
1451,"MLP W0.5, D1",2,test,750.0,4,1.1263200359279029,0.8168074311122793
1452,"MLP W1, D1",2,train,750.0,4,0.8158624297165682,0.8579711062663786
1453,"MLP W1, D1",2,test,750.0,4,1.043173636773673,0.8303309430528962
1454,"MLP W2, D1",2,train,750.0,4,0.6877495433906279,0.8802735568452289
1455,"MLP W2, D1",2,test,750.0,4,0.9507704512574091,0.8453600434756615
1456,"MLP W4, D1",2,train,750.0,4,0.6420742392488555,0.8882249132037467
1457,"MLP W4, D1",2,test,750.0,4,0.8689473138747295,0.8586683308659654
1458,ConstantImputedLR,2,train,3750.0,4,0.9620338321958483,0.8379002847089352
1459,ConstantImputedLR,2,test,3750.0,4,0.9830233928715516,0.8301717675085124
1460,ExpandedLR,2,train,3750.0,4,0.655441181648895,0.8895601948916745
1461,ExpandedLR,2,test,3750.0,4,0.6600103663148547,0.8859758630871593
1462,EMLR,2,train,3750.0,4,1.081983828361623,0.8176890825901326
1463,EMLR,2,test,3750.0,4,1.0291162172511172,0.8222087190686824
1464,MICELR,2,train,3750.0,4,1.067599135169332,0.820112858753698
1465,MICELR,2,test,3750.0,4,0.9687059149986135,0.8326452711692893
1466,"MLP W0.3, D1",2,train,3750.0,4,0.9882483540645968,0.8334832191243327
1467,"MLP W0.3, D1",2,test,3750.0,4,1.0012959756552584,0.8270149754527848
1468,"MLP W0.5, D1",2,train,3750.0,4,0.74234938952736,0.8749164315622702
1469,"MLP W0.5, D1",2,test,3750.0,4,0.7488525905951648,0.8706273799996272
1470,"MLP W1, D1",2,train,3750.0,4,0.6903368175385011,0.8836803885342467
1471,"MLP W1, D1",2,test,3750.0,4,0.7146689557242214,0.8765329833986557
1472,"MLP W2, D1",2,train,3750.0,4,0.6623955354384704,0.8883884078592471
1473,"MLP W2, D1",2,test,3750.0,4,0.6726268059235768,0.8837962327196398
1474,"MLP W4, D1",2,train,3750.0,4,0.6576643879346186,0.8891855915317006
1475,"MLP W4, D1",2,test,3750.0,4,0.6837774351905346,0.8818698374036102
1476,ConstantImputedLR,2,train,7500.0,4,0.9798292479005828,0.8321552009446137
1477,ConstantImputedLR,2,test,7500.0,4,0.9251485245420041,0.8314956965193088
1478,ExpandedLR,2,train,7500.0,4,0.6560699809459251,0.8876151795283898
1479,ExpandedLR,2,test,7500.0,4,0.6817231345017122,0.8758326053616605
1480,EMLR,2,train,7500.0,4,1.0573951584335521,0.8188681566000513
1481,EMLR,2,test,7500.0,4,0.9952710767852908,0.8187237453021863
1482,MICELR,2,train,7500.0,4,1.0376766132429502,0.8222459443750871
1483,MICELR,2,test,7500.0,4,0.9996651362678722,0.8179234219887683
1484,"MLP W0.3, D1",2,train,7500.0,4,0.9866211013628102,0.8309917561076446
1485,"MLP W0.3, D1",2,test,7500.0,4,0.9342213614442513,0.8298431920594829
1486,"MLP W0.5, D1",2,train,7500.0,4,0.734457657949261,0.8741873665464502
1487,"MLP W0.5, D1",2,test,7500.0,4,0.7515328044770502,0.8631176417602922
1488,"MLP W1, D1",2,train,7500.0,4,0.7220379934066249,0.8763148557023012
1489,"MLP W1, D1",2,test,7500.0,4,0.7147764529890691,0.8698123542758203
1490,"MLP W2, D1",2,train,7500.0,4,0.6621241333003267,0.8865781029279999
1491,"MLP W2, D1",2,test,7500.0,4,0.6943215837213423,0.8735379544441317
1492,"MLP W4, D1",2,train,7500.0,4,0.6558302997399859,0.8876562369309263
1493,"MLP W4, D1",2,test,7500.0,4,0.6857171838316347,0.8751051389251342
1494,ConstantImputedLR,2,train,18750.0,4,0.9511357091932868,0.8331711786918929
1495,ConstantImputedLR,2,test,18750.0,4,0.9779512320315699,0.8307461966366635
1496,ExpandedLR,2,train,18750.0,4,0.6734369362095732,0.8818794319177907
1497,ExpandedLR,2,test,18750.0,4,0.6989654482090449,0.8790302045193179
1498,EMLR,2,train,18750.0,4,1.0527888136921162,0.815341264998259
1499,EMLR,2,test,18750.0,4,1.0321563220679295,0.82136493369654
1500,MICELR,2,train,18750.0,4,1.02816144672074,0.8196608952718838
1501,MICELR,2,test,18750.0,4,0.9983044607080817,0.8272236678526186
1502,"MLP W0.3, D1",2,train,18750.0,4,0.9546816814833606,0.8325492165766801
1503,"MLP W0.3, D1",2,test,18750.0,4,0.9820692016620356,0.8300335005437887
1504,"MLP W0.5, D1",2,train,18750.0,4,0.8360214449324034,0.8533621744002566
1505,"MLP W0.5, D1",2,test,18750.0,4,0.862134965150491,0.8507904923222924
1506,"MLP W1, D1",2,train,18750.0,4,0.7084009755109838,0.8757467534698624
1507,"MLP W1, D1",2,test,18750.0,4,0.7337679881544475,0.8730069366307678
1508,"MLP W2, D1",2,train,18750.0,4,0.6792241381691089,0.8808643590188874
1509,"MLP W2, D1",2,test,18750.0,4,0.7075468040074062,0.877545031169856
1510,"MLP W4, D1",2,train,18750.0,4,0.6792246037182401,0.8808642773617568
1511,"MLP W4, D1",2,test,18750.0,4,0.7097329000927828,0.8771666840040173
1512,ConstantImputedLR,2,train,37500.0,4,0.9452099674027403,0.8351206441122093
1513,ConstantImputedLR,2,test,37500.0,4,0.959832158251212,0.8309462372068288
1514,ExpandedLR,2,train,37500.0,4,0.6734304732213936,0.882528976111989
1515,ExpandedLR,2,test,37500.0,4,0.6739620771465503,0.8812960952161534
1516,EMLR,2,train,37500.0,4,1.059820666709336,0.8151283260757777
1517,EMLR,2,test,37500.0,4,1.047766997870918,0.8154584090584052
1518,MICELR,2,train,37500.0,4,1.0337635377593355,0.8196736469946488
1519,MICELR,2,test,37500.0,4,1.0222775301663891,0.8199478298284871
1520,"MLP W0.3, D1",2,train,37500.0,4,0.9502251304643416,0.8342458153611528
1521,"MLP W0.3, D1",2,test,37500.0,4,0.9630023941548557,0.8303878684296986
1522,"MLP W0.5, D1",2,train,37500.0,4,0.744118417009853,0.870198400850601
1523,"MLP W0.5, D1",2,test,37500.0,4,0.7425882278724645,0.8692090767655893
1524,"MLP W1, D1",2,train,37500.0,4,0.6943465786578279,0.8788804386325159
1525,"MLP W1, D1",2,test,37500.0,4,0.6881754078192217,0.8787927231303331
1526,"MLP W2, D1",2,train,37500.0,4,0.6795348342161017,0.8814641512120996
1527,"MLP W2, D1",2,test,37500.0,4,0.6804968621293823,0.8801451335809392
1528,"MLP W4, D1",2,train,37500.0,4,0.6760558735878778,0.8820710098015374
1529,"MLP W4, D1",2,test,37500.0,4,0.676917261990918,0.880775603051565
1530,ConstantImputedLR,2,train,75000.0,4,0.9477909599151894,0.8354804019563854
1531,ConstantImputedLR,2,test,75000.0,4,0.9279444688320947,0.8354538486649132
1532,ExpandedLR,2,train,75000.0,4,0.6640603395562424,0.884730974696915
1533,ExpandedLR,2,test,75000.0,4,0.6559053734317466,0.883692711726562
1534,EMLR,2,train,75000.0,4,1.0541630593865219,0.8170161036161216
1535,EMLR,2,test,75000.0,4,1.0322705474345204,0.8169544068399984
1536,MICELR,2,train,75000.0,4,1.02841013660439,0.8214863514700828
1537,MICELR,2,test,75000.0,4,1.0145138427453801,0.8201030838515324
1538,"MLP W0.3, D1",2,train,75000.0,4,1.3362658265731222,0.7680480971385288
1539,"MLP W0.3, D1",2,test,75000.0,4,1.2878540410765573,0.7716335049583337
1540,"MLP W0.5, D1",2,train,75000.0,4,0.7350762532541023,0.8724038793030979
1541,"MLP W0.5, D1",2,test,75000.0,4,0.7202747926780529,0.8722785155581372
1542,"MLP W1, D1",2,train,75000.0,4,0.6757544762097311,0.8827010812467061
1543,"MLP W1, D1",2,test,75000.0,4,0.664499403296625,0.8821687902137754
1544,"MLP W2, D1",2,train,75000.0,4,0.6677275452901676,0.8840944132199595
1545,"MLP W2, D1",2,test,75000.0,4,0.6599305126017958,0.8829789608704862
1546,"MLP W4, D1",2,train,75000.0,4,0.6658677564860673,0.8844172393698565
1547,"MLP W4, D1",2,test,75000.0,4,0.6594797861245444,0.8830588851651262
1548,ConstantImputedLR,2,train,750.0,6,2.107222775611828,0.7622347589433043
1549,ConstantImputedLR,2,test,750.0,6,1.8445409065238063,0.7623445054544149
1550,ExpandedLR,2,train,750.0,6,3.1399773273702096,0.6457054874333494
1551,ExpandedLR,2,test,750.0,6,6.20220218202214,0.20089198259200813
1552,EMLR,2,train,750.0,6,2.2435773850303677,0.7468493962978301
1553,EMLR,2,test,750.0,6,2.156880860605885,0.722101805500629
1554,MICELR,2,train,750.0,6,2.0915337661240714,0.7640050041997482
1555,MICELR,2,test,750.0,6,2.0443121763444334,0.736605450409713
1556,"MLP W0.3, D1",2,train,750.0,6,2.292121033521041,0.7413720483786927
1557,"MLP W0.3, D1",2,test,750.0,6,1.9573960206474066,0.7478039561696672
1558,"MLP W0.5, D1",2,train,750.0,6,1.8576393545622263,0.7903961204075108
1559,"MLP W0.5, D1",2,test,750.0,6,1.9263250649148926,0.7518072197050532
1560,"MLP W1, D1",2,train,750.0,6,1.317033645509777,0.8513945341571729
1561,"MLP W1, D1",2,test,750.0,6,1.6099578705558446,0.7925687998724965
1562,"MLP W2, D1",2,train,750.0,6,1.1033602405633653,0.8755040441826317
1563,"MLP W2, D1",2,test,750.0,6,1.5889847279757081,0.7952710346423673
1564,"MLP W4, D1",2,train,750.0,6,0.9216850989618517,0.8960030793756959
1565,"MLP W4, D1",2,test,750.0,6,1.598824958887983,0.7940031934491314
1566,ConstantImputedLR,2,train,3750.0,6,2.0481967460468926,0.732521060545738
1567,ConstantImputedLR,2,test,3750.0,6,2.02691820621944,0.7581552679480942
1568,ExpandedLR,2,train,3750.0,6,1.1710140091791632,0.8470744639811301
1569,ExpandedLR,2,test,3750.0,6,2.311810441240207,0.7241629311922978
1570,EMLR,2,train,3750.0,6,2.3814681330098812,0.6889983485272948
1571,EMLR,2,test,3750.0,6,2.344778340578125,0.7202293177108914
1572,MICELR,2,train,3750.0,6,2.1388261912329485,0.720685543314065
1573,MICELR,2,test,3750.0,6,2.1289430129605025,0.7459820278177185
1574,"MLP W0.3, D1",2,train,3750.0,6,2.053295655621855,0.731855181680284
1575,"MLP W0.3, D1",2,test,3750.0,6,2.0518336027136064,0.7551824507073148
1576,"MLP W0.5, D1",2,train,3750.0,6,1.7430152257708096,0.7723754493108966
1577,"MLP W0.5, D1",2,test,3750.0,6,1.7602516707853137,0.7899729785056233
1578,"MLP W1, D1",2,train,3750.0,6,1.4140684336489024,0.8153334020873898
1579,"MLP W1, D1",2,test,3750.0,6,1.4938791898289339,0.8217556035199071
1580,"MLP W2, D1",2,train,3750.0,6,1.2965674053558849,0.8306781439893878
1581,"MLP W2, D1",2,test,3750.0,6,1.4881120707116189,0.822443715834138
1582,"MLP W4, D1",2,train,3750.0,6,1.228831722321783,0.8395239097568317
1583,"MLP W4, D1",2,test,3750.0,6,1.440559927499156,0.8281174698605335
1584,ConstantImputedLR,2,train,7500.0,6,2.0386590572460883,0.7373054405097563
1585,ConstantImputedLR,2,test,7500.0,6,2.0489372882620054,0.7374650366823938
1586,ExpandedLR,2,train,7500.0,6,1.2255416532281078,0.8420809386506256
1587,ExpandedLR,2,test,7500.0,6,1.4244119760506313,0.8174868757458076
1588,EMLR,2,train,7500.0,6,2.317667137510251,0.701353423678545
1589,EMLR,2,test,7500.0,6,2.3425717701604927,0.6998409871931124
1590,MICELR,2,train,7500.0,6,2.053353784316134,0.7354119287718448
1591,MICELR,2,test,7500.0,6,2.0542311917666076,0.736786716867361
1592,"MLP W0.3, D1",2,train,7500.0,6,2.050101699961116,0.7358309811210005
1593,"MLP W0.3, D1",2,test,7500.0,6,2.0634491891952305,0.7356055940332707
1594,"MLP W0.5, D1",2,train,7500.0,6,1.7650528975033222,0.7725613845343227
1595,"MLP W0.5, D1",2,test,7500.0,6,1.763690102929165,0.7740144029157208
1596,"MLP W1, D1",2,train,7500.0,6,1.4121924713410894,0.818029759387273
1597,"MLP W1, D1",2,test,7500.0,6,1.4437797871673517,0.815005234355317
1598,"MLP W2, D1",2,train,7500.0,6,1.3166700122757828,0.8303384532889804
1599,"MLP W2, D1",2,test,7500.0,6,1.3800610077018576,0.823169665509677
1600,"MLP W4, D1",2,train,7500.0,6,1.2590187184885586,0.8377671997346638
1601,"MLP W4, D1",2,test,7500.0,6,1.3688293708067576,0.8246088005174415
1602,ConstantImputedLR,2,train,18750.0,6,2.041452494812017,0.7339905180907902
1603,ConstantImputedLR,2,test,18750.0,6,1.9959265115000622,0.7425259487661016
1604,ExpandedLR,2,train,18750.0,6,1.261079793189236,0.8356762240194415
1605,ExpandedLR,2,test,18750.0,6,1.287543735839809,0.8339071604603546
1606,EMLR,2,train,18750.0,6,2.3203486530418624,0.6976492254348365
1607,EMLR,2,test,18750.0,6,2.28634569613297,0.7050619421543141
1608,MICELR,2,train,18750.0,6,2.0478791587618965,0.733153097895093
1609,MICELR,2,test,18750.0,6,2.03275206003982,0.7377754616530685
1610,"MLP W0.3, D1",2,train,18750.0,6,2.0539436017869037,0.732362876544731
1611,"MLP W0.3, D1",2,test,18750.0,6,2.003576449647599,0.7415391085416814
1612,"MLP W0.5, D1",2,train,18750.0,6,1.584239801999932,0.7935671733626322
1613,"MLP W0.5, D1",2,test,18750.0,6,1.5833850919893404,0.7957436949963367
1614,"MLP W1, D1",2,train,18750.0,6,1.3911266189385252,0.8187305988680263
1615,"MLP W1, D1",2,test,18750.0,6,1.3839719516858713,0.8214679432626819
